3264316,0.34660000,240.10000000,4671013,4671013,1650499212412,False,True
3264317,0.34670000,317.30000000,4671014,4671014,1650499212412,False,True
3264318,0.34680000,765.70000000,4671015,4671016,1650499212412,False,True
3264319,0.34700000,143.80000000,4671017,4671017,1650499212412,False,True
3264320,0.34710000,723.10000000,4671018,4671019,1650499212412,False,True
3264321,0.34770000,2029.10000000,4671020,4671021,1650499212412,False,True
3264322,0.34800000,233.30000000,4671022,4671024,1650499212412,False,True
3264323,0.34860000,40.70000000,4671025,4671025,1650499212412,False,True
3264324,0.34860000,160.60000000,4671026,4671027,1650499212423,False,True
3264325,0.34880000,81.60000000,4671028,4671028,1650499212423,False,True
3264326,0.34890000,124.70000000,4671029,4671029,1650499212423,False,True
3264327,0.34900000,132.30000000,4671030,4671030,1650499212423,False,True
3264328,0.34910000,33.00000000,4671031,4671031,1650499212423,False,True
3264329,0.34580000,73.50000000,4671032,4671032,1650499212488,True,True
3264330,0.34590000,1579.90000000,4671033,4671033,1650499212513,True,True
3264331,0.34580000,190.10000000,4671034,4671035,1650499212513,True,True
3264332,0.34600000,30.00000000,4671036,4671036,1650499212645,True,True
3264333,0.34600000,208.60000000,4671037,4671037,1650499212650,True,True
3264334,0.34620000,441.70000000,4671038,4671039,1650499212698,True,True
3264335,0.34610000,1535.30000000,4671040,4671040,1650499212698,True,True
3264336,0.34610000,442.00000000,4671041,4671041,1650499212727,True,True
3264337,0.34720000,1535.30000000,4671042,4671042,1650499212736,False,True
3264338,0.34730000,134.70000000,4671043,4671043,1650499212736,False,True
3264339,0.34730000,176.40000000,4671044,4671044,1650499212751,False,True
3264340,0.34750000,43.60000000,4671045,4671045,1650499212751,False,True
3264341,0.34760000,268.10000000,4671046,4671051,1650499212751,False,True
3264342,0.34760000,37.20000000,4671052,4671053,1650499212767,False,True
3264343,0.34630000,69.00000000,4671054,4671054,1650499212812,True,True
3264344,0.34640000,1579.90000000,4671055,4671055,1650499212852,True,True
3264345,0.34630000,1937.20000000,4671056,4671061,1650499212852,True,True
3264346,0.34610000,0.10000000,4671062,4671062,1650499212852,True,True
3264347,0.34590000,17.50000000,4671063,4671063,1650499212852,True,True
3264348,0.34590000,37.90000000,4671064,4671064,1650499212863,True,True
3264349,0.34620000,37.30000000,4671065,4671065,1650499213005,True,True
3264350,0.34630000,585.00000000,4671066,4671067,1650499213107,True,True
3264351,0.34720000,130.60000000,4671068,4671068,1650499213120,False,True
3264352,0.34730000,1820.00000000,4671069,4671070,1650499213120,False,True
3264353,0.34740000,125.50000000,4671071,4671071,1650499213120,False,True
3264354,0.34750000,390.90000000,4671072,4671072,1650499213120,False,True
3264355,0.34760000,13.00000000,4671073,4671073,1650499213120,False,True
3264356,0.34740000,122.30000000,4671074,4671074,1650499213204,False,True
3264357,0.34760000,149.20000000,4671075,4671078,1650499213204,False,True
3264358,0.34660000,953.30000000,4671079,4671079,1650499213239,True,True
3264359,0.34650000,1579.90000000,4671080,4671080,1650499213239,True,True
3264360,0.34640000,256.10000000,4671081,4671082,1650499213239,True,True
3264361,0.34630000,329.80000000,4671083,4671084,1650499213239,True,True
3264362,0.34620000,338.50000000,4671085,4671085,1650499213239,True,True
3264363,0.34610000,327.90000000,4671086,4671086,1650499213239,True,True
3264364,0.34590000,1635.10000000,4671087,4671087,1650499213239,True,True
3264365,0.34630000,44.10000000,4671088,4671088,1650499213458,True,True
3264366,0.34860000,43.00000000,4671089,4671089,1650499213678,False,True
3264367,0.34680000,44.10000000,4671090,4671090,1650499213898,True,True
3264368,0.34690000,347.40000000,4671091,4671091,1650499213954,True,True
3264369,0.34680000,125.60000000,4671092,4671092,1650499213954,True,True
3264370,0.34790000,43.10000000,4671093,4671093,1650499214135,False,True
3264371,0.34710000,165.00000000,4671094,4671095,1650499214337,True,True
3264372,0.34630000,87.50000000,4671096,4671096,1650499214516,True,True
3264373,0.34630000,43.90000000,4671097,4671097,1650499214585,True,True
3264374,0.34640000,43.70000000,4671098,4671098,1650499214804,True,True
3264375,0.34660000,29.20000000,4671099,4671099,1650499215287,True,True
3264376,0.34660000,210.90000000,4671100,4671100,1650499216119,True,True
3264377,0.34650000,639.10000000,4671101,4671101,1650499216119,True,True
3264378,0.34690000,34.60000000,4671102,4671102,1650499216699,False,True
3264379,0.34680000,240.10000000,4671103,4671103,1650499217005,False,True
3264380,0.34690000,34.60000000,4671104,4671104,1650499217340,False,True
3264381,0.34690000,238.70000000,4671105,4671105,1650499218066,False,True
3264382,0.34690000,645.40000000,4671106,4671106,1650499218151,False,True
3264383,0.34690000,444.40000000,4671107,4671107,1650499218601,True,True
3264384,0.34690000,44.40000000,4671108,4671108,1650499218682,True,True
3264385,0.34750000,34.50000000,4671109,4671109,1650499218692,False,True
3264386,0.34690000,34.60000000,4671110,4671110,1650499218736,True,True
3264387,0.34690000,362.00000000,4671111,4671112,1650499219431,True,True
3264388,0.34690000,240.10000000,4671113,4671113,1650499219652,True,True
3264389,0.34680000,498.10000000,4671114,4671114,1650499219652,True,True
3264390,0.34680000,283.40000000,4671115,4671115,1650499219752,True,True
3264391,0.34730000,650.00000000,4671116,4671116,1650499220449,False,True
3264392,0.34680000,435.00000000,4671117,4671117,1650499221609,True,True
3264393,0.34680000,90.00000000,4671118,4671118,1650499222815,True,True
3264394,0.34680000,1029.10000000,4671119,4671119,1650499222866,True,True
